t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
9.32,0.28501926246997544,0.9585217890173761,1.0,0.9271290795159551,0.17260814520747972,0.0095559481916992,-0.3324857620682257,1.8067710064096405,-0.5372486526643535,0.0,0.24975078267686604,-0.5913131852984013,1.465538768119501e-07,-1.0126898522168084,-3.405683112273338,0.0,-1.047967027968555,-0.4426259923948406,-8.326672684688674e-14,1.9312834453663317,1.868686672039652,1.7204817413969087,1.7830785147235497,-6.419561427583645,1.908875400053555,0.0,3.5981453600559155,12.10058821209911,0.0
9.34,0.32094360980720826,0.9470983049947447,1.0,0.9267539070788924,0.17284212924976675,0.0032382548101985084,-0.3335300702728298,1.785238246319301,-0.6049644520721488,0.0,0.22863867821555045,-0.5997925402829408,1.4655384962536377e-07,-1.1403311269877023,-3.365094815726545,0.0,-1.0629947402933604,-0.4052096284156925,-1.892930256985892e-12,1.9297003284949852,1.8723950285448556,1.7220648582686726,1.7793701582179284,-6.343054291031767,2.1494735347226013,0.0,4.051662159462126,11.956375657215968,0.0
9.36,0.356411878713249,0.9343289424566127,1.0,0.9263775583447426,0.1728449545229729,-0.003083769407766293,-0.3345739551391054,1.761168564994809,-0.6718205638906076,0.0,0.2072393398513323,-0.6075183886708244,1.4655384042439046e-07,-1.266351928829571,-3.319724535312582,0.0,-1.0766870349587092,-0.3672842082152683,1.0574874309554616e-12,1.9279867876134276,1.8760449524681122,1.7237783991495497,1.775720234295353,-6.257533327247879,2.387017149882147,0.0,4.499421325237559,11.795172438285139,0.0
9.38,0.3913736668372035,0.9202318473658699,1.0,0.9260000337911924,0.17261661724858263,-0.009401669397781476,-0.3356174153420849,1.7345961667703884,-0.7377219819265546,0.0,0.18557965111725286,-0.6144810246430813,1.4655386282313998e-07,-1.3905731752872996,-3.2696367446825207,0.0,-1.0890267106361207,-0.3288973766617631,-1.0019762797242038e-12,1.9261449754063014,1.879631858489375,1.725620211357151,1.772133328273615,-6.163120066201112,2.6211686830569674,0.0,4.940786567106841,11.617207633901552,0.0
9.4,0.42577929156507316,0.9048270524660192,1.0,0.925621333897421,0.17215742280447757,-0.01570699561116689,-0.3366604495573399,1.7055588124779315,-0.8025750566589003,0.0,0.16368682261907191,-0.6206717011883844,1.4655386697259853e-07,-1.5128183411724079,-3.214902621327601,0.0,-1.0999982652420441,-0.2900973583551347,-2.8171909249863347e-13,1.9241772057042206,1.8831512404521642,1.727587981059065,1.768613946310992,-6.059948674301616,2.8515953921058803,0.0,5.375130680910203,11.422734141790297,0.0
9.42,0.45957986062148787,0.8881364488135445,1.0,0.925241459144099,0.17146798531652457,-0.021991315315391634,-0.3377030564609828,1.6740977657867753,-0.8662876283197724,0.0,0.14158835785106716,-0.6260826410916791,1.4655387546580467e-07,-1.6329137094150732,-3.1555999454320918,0.0,-1.1095879154461252,-0.25093289691354714,7.313594174718219e-13,1.9220859505733374,1.886598677032897,1.7296792361897144,1.7651665097304927,-5.948165763742687,3.077969828066671,0.0,5.801836439895176,11.21202831942501,0.0
9.44,0.49272734154829106,0.8701837546695259,1.0,0.9248604100133885,0.17054922683724505,-0.028246223871993742,-0.33874523472966817,1.6402577345657792,-0.9287691578585641,0.0,0.11931201864397323,-0.6307070467042516,1.4655384533712734e-07,-1.7506886179255463,-3.0918129893434134,0.0,-1.1177836139773634,-0.2114531938271158,4.056477376224166e-12,1.9198738372136617,1.8899698372900142,1.7318913495486232,1.7617953494741427,-5.827930184156859,3.2999703004788987,0.0,6.220297471829406,10.98538959130884,0.0
9.46,0.5251746299612963,0.8509944817946915,1.0,0.9244781869889424,0.1694023761126633,-0.03446335597693028,-0.33978698304059474,1.6040868073509935,-0.9899308556028878,0.0,0.09688579028839951,-0.6345391084838585,1.46553853927478e-07,-1.8659757021143344,-3.0236323978165123,0.0,-1.1245750647569108,-0.17170784658453453,1.1338152638984411e-12,1.9175436446557559,1.8932604861074058,1.734221542107203,1.758504700656077,-5.699412796881868,3.5172813345236693,0.0,6.629919120688838,10.743140023475839,0.0
9.48,0.5568756164881881,0.8305958991958126,1.0,0.9240947905559029,0.1680289669389839,-0.04063439684831944,-0.3408283000715069,1.5656363850092239,-1.0496858074335471,0.0,0.07433784637748886,-0.637574012292824,1.465538660982979e-07,-1.978611132726421,-2.951155059202715,0.0,-1.129953735831296,-0.13174678643207427,-1.3697376566312869e-12,1.9150983002711603,1.8964664895129983,1.7366668864923769,1.7552986972499067,-5.5627962321573605,3.729594119330582,0.0,7.030119291696391,10.485623865817526,0.0
9.5,0.5877852522924727,0.8090169943749477,1.0,0.9237102212009023,0.1664308361112949,-0.04675109334661757,-0.3418691845006966,1.5249611076945784,-1.1079490982942732,0.0,0.051696513413085135,-0.6398079454462483,1.4655386128270553e-07,-2.0884348486516346,-2.8744839677660643,0.0,-1.1339128700867014,-0.09162021558889455,-2.0372592501871623e-12,1.9125408760928215,1.8995838198735615,1.7392243106708696,1.7521813668891895,-5.418274629597304,3.936606946814932,0.0,7.420329278510602,10.213207062884909,0.0
9.52,0.6178596130903335,0.7862884321366196,1.0,0.9233244794120613,0.1646101209670416,-0.05280526501235258,-0.3429096350070048,1.4821187772018245,-1.1646379328606542,0.0,0.028990235219663374,-0.6412381015013952,1.4655385942308197e-07,-2.1952907843802203,-2.7937280773228435,0.0,-1.1364474937488531,-0.05137854422255783,-1.4765966227514582e-12,1.909874584959259,1.9026085609526184,1.7418906018043032,1.749156625810262,-5.266053362306989,4.138025640421365,0.0,7.799994571388375,9.926276733861279,0.0
9.540000000000001,0.6470559615694458,0.7624425110114467,1.0,0.9229375656789888,0.16256925652755458,-0.05878881500665759,-0.3439496502698231,1.4371702748268695,-1.2196717531968302,0.0,0.006247537211027718,-0.6418626837837579,1.465538606443273e-07,-2.299027091780487,-2.7090021464122302,0.0,-1.137554422621751,-0.011072327076555588,-2.9101721032986916e-12,1.907102776474656,1.9055369128326294,1.7446624102892367,1.74622827392992,-5.106348745036586,4.333563973164891,0.0,8.16857564517373,9.625240622444638,0.0
9.56,0.6753328081210241,0.7375131173581742,1.0,0.9225494804927811,0.16031097224145746,-0.06469374093996662,-0.3449892289690956,1.390179474851128,-1.2729723532327049,0.0,-0.016503009445575853,-0.6416809076437706,1.465538495837304e-07,-2.399496355883266,-2.6204265752181723,0.0,-1.1372322660962282,0.029247799960996357,-1.8970935933282362e-12,1.904228932805857,1.9083651966848996,1.7475362539578019,1.7433999900778836,-4.939387726786123,4.522944074375009,0.0,8.52554872599241,9.310526517421723,0.0
9.58,0.7026499697988485,0.711535677209286,1.0,0.9221602243460214,0.15783828833430524,-0.07051214557440144,-0.34602836978532087,1.3412131537726388,-1.3244639898990915,0.0,-0.039232823722824335,-0.6406930014429868,1.465538749662043e-07,-2.4965558043667273,-2.5281272344740717,0.0,-1.1354814288915542,0.06953118363449695,2.503552920529728e-12,1.9012566642970805,1.9110898594011676,1.750508522465563,1.740675327362631,-4.765407568298414,4.70589682456528,0.0,8.870406535563491,8.982581644756499,0.0
9.6,0.7289686274214104,0.6845471059286898,1.0,0.9217697977327795,0.1551545117693412,-0.07623624738552012,-0.34706707139955245,1.2903408954130355,-1.3740734907627228,0.0,-0.06191335063900631,-0.6389002062668787,1.4655386748607668e-07,-2.5900675104435913,-2.4322352865936407,0.0,-1.1323041105460534,0.1097272167623009,-2.180200464607651e-12,1.8981897049490493,1.9137074780424226,1.753575481814675,1.7380577087202953,-4.584655504898668,4.882162237866715,0.0,9.202659012069345,8.641872032057796,0.0
9.620000000000001,0.7542513807361048,0.6565857557529554,1.0,0.9213782011486102,0.15226323182476903,-0.08185839096931666,-0.34810533249340236,1.2376349920351122,-1.4217303580083027,0.0,-0.08451609713111675,-0.6363047743659725,1.4655386953998928e-07,-2.6798985888626823,-2.3328869992819024,0.0,-1.1277043026535774,0.14978540194187095,-1.8943180357666733e-12,1.8950319077143476,1.9162147641527474,1.7567332790493115,1.7355504226100362,-4.3973883951594965,5.051489831481994,0.0,9.521834006560423,8.28888184632845,0.0
9.64,0.7784623015670239,0.6276913612906998,1.0,0.9209854350905542,0.14916831529345947,-0.08737105728054292,-0.349143151749041,1.1831703416115835,-1.4673668686197385,0.0,-0.10701266785003637,-0.6329099663260381,1.4655387022000088e-07,-2.7659213847460977,-2.230223551891366,0.0,-1.1216877838583272,0.18965541488568105,-2.32314167902814e-12,1.8917872396703044,1.9186085678785791,1.759977947093453,1.7331566188841059,-4.20387235589091,5.213638981635149,0.0,9.827477953904612,7.9241127059376595,0.0
9.66,0.8015669848708767,0.5979049830575187,1.0,0.9205915000571355,0.14587390131150657,-0.09276687368867025,-0.3501805278491998,1.1270243413909382,-1.5109181706182804,0.0,-0.12937480083300684,-0.6287200469722412,1.4655388058670837e-07,-2.8480136549938315,-2.1243908347983878,0.0,-1.1142621125868502,0.22928716777939062,-1.6514567491299204e-13,1.8884597770216611,1.9208858819381984,1.763305409741598,1.7308793048249846,-4.004382383973661,5.368379265511222,0.0,10.119156517328294,7.548082967793622,0.0
9.68,0.8235325976284272,0.5672689491267567,1.0,0.9201963965483628,0.14238439582255505,-0.09803862383803041,-0.3512174594771727,1.0692767779117327,-1.5523223752207116,0.0,-0.15157440300846942,-0.6237402800107731,1.465538654044085e-07,-2.9260587419978674,-2.0155392420849987,0.0,-1.105436617548941,0.26863087208194303,-4.690692279041286e-13,1.8850536999902403,1.9230438453886805,1.7667114867730882,1.7287213413744325,-3.799201965573703,5.515490788699616,0.0,10.396455205632531,7.1613269907301484,0.0
9.700000000000001,0.8443279255020155,0.5358267949789959,1.0,0.9198001250657272,0.1387044656852984,-0.10317925729895877,-0.3522539453168179,1.0100097136215467,-1.5915206447867052,0.0,-0.1735835854889557,-0.6179769214170454,1.4655385296991064e-07,-2.9999457394190423,-1.9038234578206692,0.0,-1.095222386027958,0.30763710114222187,2.42861286636753e-12,1.8815732875570879,1.9250797472277625,1.7701918992055725,1.7266854395360192,-3.588622673292799,5.654764497676118,0.0,10.658979962207802,6.764394376153453,0.0
9.72,0.8639234171928355,0.5036232016357606,1.0,0.9194026861122027,0.13483903243203074,-0.10818189899702543,-0.3532899840525592,0.9493073702617659,-1.6284572764303211,0.0,-0.19537469860714157,-0.6114372115756375,1.4655384612816125e-07,-3.0695696497910037,-1.7894022362478057,0.0,-1.0836322499464783,0.3462568522523579,-2.0816681711721685e-13,1.8780229120922212,1.926991029793469,1.7737422746710478,1.724774156969704,-3.372943751827952,5.786002476879367,0.0,10.90635772500994,6.357849187028573,0.0
9.74,0.8822912264349532,0.4707039321653328,1.0,0.919004080192245,0.130793265686597,-0.11303985840774973,-0.35432557436938816,0.8872560091838627,-1.6630797811768665,0.0,-0.2169203666516799,-0.6041293661849925,1.4655387151063515e-07,-3.134831533727379,-1.6724381761832527,0.0,-1.070680769738358,0.3844416082686819,-9.58955137519979e-13,1.8744070338534362,1.9287752919844827,1.777358152910006,1.722989894778517,-3.1524716927282515,5.9090182299597345,0.0,11.1382369567018,5.942269146314913,0.0
9.76,0.8994052515663706,0.43711576665093366,1.0,0.9186043078117909,0.12657257625054716,-0.11774663850449521,-0.35536071495286525,0.8239438087673061,-1.6953389585525938,0.0,-0.23819352225845988,-0.5960625659352575,1.46553855301379e-07,-3.1956386505200394,-1.5530974899564973,0.0,-1.056384216076317,0.4221433984774148,-1.974809205051997e-12,1.870730195393355,1.9304302922689651,1.7810349913703214,1.7213348944938003,-2.927519798853648,6.023636944800813,0.0,11.354288144206981,5.518244815990373,0.0
9.78,0.915241172620917,0.4029064357136639,1.0,0.918203369478258,0.12218260886673964,-0.1222959444475824,-0.35639540448912194,0.7594607391132568,-1.7251889665012683,0.0,-0.2591674404151878,-0.5872469449761792,1.465538310568837e-07,-3.2519045899287313,-1.4315497672128492,0.0,-1.0407605494253735,0.45931485890760015,8.604228440844963e-13,1.8669970158470537,1.9319539515053779,1.784768170915968,1.719811235258042,-2.6984077391544394,6.129695741937018,0.0,11.554204266965984,5.086378757830458,0.0
9.8,0.929776485888252,0.3681245526846765,1.0,0.9178012657005433,0.11762923467007122,-0.12668169200299692,-0.3574296416648621,0.693898434192125,-1.75258738652824,0.0,-0.279815772035068,-0.5776935781845913,1.4655386182393926e-07,-3.3035493949747523,-1.3079677339172644,0.0,-1.0238293974484003,0.49590929188363386,8.520961713998076e-13,1.8632121851253542,1.9333443555538359,1.788553001637671,1.7184208312095817,-2.4654610944041804,6.227043906014212,0.0,11.737701233229204,4.647284677134975,0.0
9.82,0.9429905358928642,0.33281954452298734,1.0,0.9173979969890239,0.11291854333543319,-0.1308980156794317,-0.3584634251673637,0.6273500616267108,-1.7774952839794345,0.0,-0.3001125770587592,-0.5674144672517594,1.4655386341988486e-07,-3.3504996755641767,-1.1825270069013472,0.0,-1.005612030408587,0.5318807245525692,-1.1254885912137524e-12,1.8593804580348838,1.9345997576774188,1.792384728728597,1.7171654290855427,-2.229010894531679,6.315543099964442,0.0,11.9045182837668,4.2015865506194015,0.0
9.84,0.9548645447466426,0.2970415815770362,1.0,0.9169935638555545,0.10805683493338712,-0.13493927657278876,-0.35949675368448064,0.5599101902958661,-1.799877263369649,0.0,-0.32003235704212896,-0.5564225256055603,1.4655386010309357e-07,-3.392688712779234,-1.0554058443021335,0.0,-0.9861313343844269,0.567183966804008,-4.211908599671688e-12,1.855506648289426,1.9357185807428754,1.7962585384747671,1.7160466060193735,-1.9893931482091893,6.395067561590552,0.0,12.054418362421961,3.749917739709516,0.0
9.86,0.9653816388332734,0.2608415062898988,1.0,0.9165879668134685,0.10305061150446426,-0.1388000699076367,-0.3605296259046446,0.49167465594698506,-1.819701518681452,0.0,-0.3395500871899832,-0.5447315621886517,1.4655383052952775e-07,-3.4300565536895036,-0.9267848922476024,0.0,-0.9654117825655562,0.6017746679106706,-4.690692279041286e-13,1.8515956224743015,1.9366994191968385,1.8001695642890272,1.7150657675662744,-1.7469483653658455,6.465504282281081,0.0,12.187188452980555,3.292920090500423,0.0
9.88,0.9745268727865773,0.22427076094938012,1.0,0.9161812063775765,0.09790656836334574,-0.14247523226554978,-0.3615620405168659,0.42274042500813913,-1.8369398785632878,0.0,-0.3586412477934038,-0.5323562641092958,1.4655387489681537e-07,-3.462550096548331,-0.796846928148598,0.0,-0.9434794044671568,0.6356093723349443,-3.0531133177191805e-12,1.8476522939266389,1.9375410408318314,1.8041128928372867,1.7142241459306853,-1.5020210733043375,6.526753167601719,0.0,12.302639881878884,2.831243021657978,0.0
9.9,0.9822872507286888,0.18738131458572413,1.0,0.9157732830641654,0.0926315851445624,-0.14595984849065358,-0.362593996210736,0.35320545679350535,-1.8515678463624985,0.0,-0.37728185503388373,-0.5193121781909317,1.465538583683701e-07,-3.4901231662533,-0.665776600962182,0.0,-0.9203617532926645,0.6686455742248132,-2.0108914533523148e-12,1.843681616569016,1.938242388336985,1.8080835701946694,1.7135227984257717,-1.2549593271088646,6.578727179534949,0.0,12.400608586319098,2.3655426015595196,0.0
9.92,0.988651744737914,0.1502255891207571,1.0,0.9153641973909984,0.0872327166016803,-0.14924925826314778,-0.3636254916764288,0.28316856429778153,-1.8635646349364172,0.0,-0.39544849111348446,-0.5056156914409976,1.465538720102355e-07,-3.5127365799635957,-0.5337601687952876,0.0,-0.8960878712444165,0.7008417709162496,-1.021405182655144e-12,1.8396885786776103,1.9388025806241134,1.8120766080858466,1.7129626061388719,-1.0061142150396742,6.62135246016586,0.0,12.480955347411461,1.896480615984541,0.0
9.94,0.9936113105200084,0.1128563848734823,1.0,0.9149539498773139,0.08171718317228735,-0.1523390623320089,-0.3646565256047023,0.21272927377754056,-1.8729131961920311,0.0,-0.41311833367403544,-0.49128401046408565,1.465538687211998e-07,-3.5303582027809584,-0.40098523422180793,0.0,-0.8706882530938098,0.732157515005416,2.32314167902814e-12,1.835678196621875,1.939220913936043,1.8160869901408094,1.7125442728277143,-0.7558393596175286,6.654568436638274,0.0,12.54356598801199,1.4247236276810649,0.0
9.96,0.9971589002606139,0.07532680552793214,1.0,0.9145425410438253,0.07609236132139145,-0.1552251283985414,-0.36568709668690025,0.14198768331896316,-1.8796002453122531,0.0,-0.4302691844686455,-0.47633513984586084,1.4655384963924156e-07,-3.5429629934151285,-0.2676404776890532,0.0,-0.8441948078217687,0.7625534652089094,7.480127628411992e-13,1.831655508557575,1.9394968627287434,1.820109678205474,1.7122683240346501,-0.5044904151067154,6.678327907232082,0.0,12.588351534974404,0.9509420291434334,0.0
9.98,0.9992894726405892,0.03769018266993452,1.0,0.9141299714127196,0.07036577367615011,-0.15790359664290637,-0.366717203614954,0.07104432059299418,-1.883616279634376,0.0,-0.4468794972485989,-0.4607878595341366,1.4655385827122558e-07,-3.550533039768896,-0.13391538939253714,0.0,-0.8166408185883267,0.7919914357298719,-1.8318679906315083e-12,1.8276255681030809,1.939630080333866,1.824139618660563,1.7121351064289323,-0.25242456211092673,6.69259710843948,0.0,12.615248345585856,0.4758090899479847,0.0
10.0,1.0,5.51091059616309e-16,1.0,0.9137162415076573,0.06454507896511988,-0.16037088488623893,-0.3677468450813841,1.0387821746097666e-15,-1.8849555921538759,0.0,-0.46292840483172787,-0.4446617012462086,1.4655385656425768e-07,-3.553057584392169,-1.9580582690604434e-15,0.0,-0.78806090087995,0.8204344442802436,-2.310651670001107e-12,1.8235934379856424,1.9396203993936065,1.8281717487781124,1.712144787369081,-3.690852884028621e-15,6.697355762944761,0.0,12.624218198006714,6.95709378356701e-15,0.0
10.02,0.9992894726405893,-0.03769018266993342,1.0,0.9133013518537718,0.058638061775486965,-0.1626236933814474,-0.3687760197793018,-0.0710443205929921,-1.8836162796343763,0.0,-0.4783957453171188,-0.42797692393129505,1.4655386948447813e-07,-3.5505330397688963,0.13391538939253322,0.0,-0.75849095904022,0.8478467585042504,-9.256484467812243e-13,1.8195641836852947,1.9394678320693157,1.8322010030781402,1.7122973546936915,0.25242456211091935,6.692597108439481,0.0,12.615248345585858,-0.4758090899479708,0.0
